"cuestionario_hogar_id","HV201","indice_riqueza"
"409304501",61,"2.pobre"
"409304601",61,"3.medio"
"409304701",61,"3.medio"
"409304901",61,"4.rico"
"409305401",61,"3.medio"
"409403601",11,"4.rico"
"409404701",11,"5.muy_rico"
"409404801",11,"3.medio"
"409406201",71,"3.medio"
"409406901",11,"4.rico"
"409407201",11,"5.muy_rico"
"409407501",11,"3.medio"
"409408501",11,"4.rico"
"409409001",71,"5.muy_rico"
"409409301",71,"5.muy_rico"
"409501501",11,"5.muy_rico"
"409501801",11,"5.muy_rico"
"409507001",11,"4.rico"
"409509601",11,"4.rico"
"409509901",11,"3.medio"
"409511401",11,"5.muy_rico"
"409512301",11,"3.medio"
"409512501",11,"3.medio"
"409512601",11,"4.rico"
"409602201",71,"5.muy_rico"
"409609301",11,"5.muy_rico"
"409610501",11,"5.muy_rico"
"409611401",11,"5.muy_rico"
"409614201",11,"5.muy_rico"
"409700601",11,"4.rico"
"409700801",11,"5.muy_rico"
"409702601",11,"5.muy_rico"
"409704501",71,"5.muy_rico"
"409706901",11,"3.medio"
"409708001",11,"4.rico"
"409709501",11,"3.medio"
"409711701",11,"4.rico"
"409714201",11,"2.pobre"
"409800501",11,"5.muy_rico"
"409802501",11,"5.muy_rico"
"409804801",11,"3.medio"
"409805301",71,"5.muy_rico"
"409806001",11,"4.rico"
"409806201",11,"4.rico"
"409807901",11,"5.muy_rico"
"409810401",11,"4.rico"
"409812301",11,"4.rico"
"409814301",11,"4.rico"
"409900701",11,"2.pobre"
"409900901",71,"5.muy_rico"
"409900902",11,"3.medio"
"409905701",11,"3.medio"
"409907001",11,"4.rico"
"409908301",71,"3.medio"
"409909201",11,"4.rico"
"409911601",11,"5.muy_rico"
"409915401",11,"4.rico"
"409915901",11,"4.rico"
"410001301",71,"4.rico"
"410001701",11,"5.muy_rico"
"410002501",11,"5.muy_rico"
"410004501",11,"5.muy_rico"
"410006001",11,"3.medio"
"410008601",11,"5.muy_rico"
"410011601",11,"4.rico"
"410012901",11,"3.medio"
"410014801",11,"4.rico"
"410101201",12,"3.medio"
"410101301",11,"5.muy_rico"
"410101701",11,"3.medio"
"410102801",11,"5.muy_rico"
"410104301",11,"3.medio"
"410105401",11,"5.muy_rico"
"410106601",11,"5.muy_rico"
"410109201",12,"4.rico"
"410110801",11,"4.rico"
"410204101",11,"4.rico"
"410204701",11,"4.rico"
"410206201",11,"3.medio"
"410207801",11,"4.rico"
"410208101",71,"4.rico"
"410208201",11,"4.rico"
"410211901",11,"4.rico"
"410215601",11,"5.muy_rico"
"410301801",11,"4.rico"
"410302601",11,"5.muy_rico"
"410302701",11,"4.rico"
"410306701",11,"4.rico"
"410307101",11,"4.rico"
"410309201",11,"4.rico"
"410309801",11,"4.rico"
"410310201",11,"5.muy_rico"
"410311501",11,"3.medio"
"410312201",11,"3.medio"
"410402001",11,"5.muy_rico"
"410403601",11,"3.medio"
"410404701",11,"5.muy_rico"
"410407401",11,"5.muy_rico"
"410409101",11,"4.rico"
"410409201",11,"5.muy_rico"
"410414401",11,"5.muy_rico"
"410414402",71,"4.rico"
"410414801",11,"4.rico"
"410502301",11,"5.muy_rico"
"410503001",11,"5.muy_rico"
"410504001",11,"5.muy_rico"
"410505701",12,"2.pobre"
"410506201",11,"3.medio"
"410508301",11,"3.medio"
"410511501",11,"5.muy_rico"
"410600401",11,"5.muy_rico"
"410602001",11,"5.muy_rico"
"410602101",11,"5.muy_rico"
"410602701",11,"5.muy_rico"
"410605401",11,"4.rico"
"410608201",11,"5.muy_rico"
"410611401",11,"5.muy_rico"
"410613301",11,"5.muy_rico"
"410613601",11,"5.muy_rico"
"410700301",11,"5.muy_rico"
"410700901",11,"5.muy_rico"
"410706201",71,"5.muy_rico"
"410707501",11,"5.muy_rico"
"410708101",11,"5.muy_rico"
"410710801",11,"5.muy_rico"
"410801201",11,"5.muy_rico"
"410807901",11,"5.muy_rico"
"410808201",71,"5.muy_rico"
"410808601",71,"5.muy_rico"
"410814101",71,"5.muy_rico"
"410909101",11,"5.muy_rico"
"410912701",71,"5.muy_rico"
"410918401",11,"5.muy_rico"
"410918501",11,"5.muy_rico"
"411000201",11,"5.muy_rico"
"411005901",11,"5.muy_rico"
"411008001",11,"5.muy_rico"
"411016501",11,"5.muy_rico"
"411100401",11,"5.muy_rico"
"411101201",71,"4.rico"
"411101801",11,"5.muy_rico"
"411102801",11,"4.rico"
"411103301",11,"5.muy_rico"
"411106401",11,"3.medio"
"411106801",11,"4.rico"
"411107101",11,"3.medio"
"411107701",11,"5.muy_rico"
"411109301",71,"3.medio"
"411200401",71,"5.muy_rico"
"411205901",11,"5.muy_rico"
"411206301",11,"5.muy_rico"
"411206601",71,"5.muy_rico"
"411206801",11,"5.muy_rico"
"411207701",11,"5.muy_rico"
"411215201",11,"5.muy_rico"
"411300201",11,"3.medio"
"411301501",11,"3.medio"
"411302901",11,"3.medio"
"411307601",11,"2.pobre"
"411307901",11,"3.medio"
"411308701",11,"2.pobre"
"411311501",11,"3.medio"
"411314401",11,"5.muy_rico"
"411315601",61,"3.medio"
"411315801",61,"4.rico"
"411400401",61,"2.pobre"
"411401701",61,"1.muy_pobre"
"411401901",61,"2.pobre"
"411402801",61,"2.pobre"
"411403301",61,"1.muy_pobre"
"411403901",61,"2.pobre"
"411405101",61,"3.medio"
"411406301",61,"2.pobre"
"411406401",61,"2.pobre"
"411408001",13,"2.pobre"
"411501201",61,"3.medio"
"411501601",61,"1.muy_pobre"
"411501602",61,"1.muy_pobre"
"411502101",61,"1.muy_pobre"
"411502201",61,"1.muy_pobre"
"411504301",61,"2.pobre"
"411504701",61,"2.pobre"
"411505101",61,"2.pobre"
"411505501",61,"2.pobre"
"411506101",61,"2.pobre"
"411506401",61,"2.pobre"
"411602601",11,"4.rico"
"411605101",11,"4.rico"
"411605102",11,"3.medio"
"411607101",11,"5.muy_rico"
"411608001",11,"4.rico"
"411609401",11,"5.muy_rico"
"411610801",11,"5.muy_rico"
"411614501",11,"4.rico"
"411614801",11,"5.muy_rico"
"411616601",11,"5.muy_rico"
"411616701",11,"5.muy_rico"
"411701201",11,"4.rico"
"411702501",11,"3.medio"
"411706501",11,"4.rico"
"411707201",11,"3.medio"
"411708201",11,"5.muy_rico"
"411711901",11,"5.muy_rico"
"411714401",11,"3.medio"
"411715701",11,"5.muy_rico"
"411716501",11,"2.pobre"
"411800601",61,"1.muy_pobre"
"411802101",61,"2.pobre"
"411803401",61,"2.pobre"
"411804101",61,"2.pobre"
"411804601",61,"2.pobre"
"411804801",61,"1.muy_pobre"
"411808201",61,"2.pobre"
"411900601",11,"3.medio"
"411904701",11,"4.rico"
"411905101",11,"5.muy_rico"
"411905301",11,"5.muy_rico"
"411908301",11,"3.medio"
"411908901",11,"5.muy_rico"
"411910901",11,"4.rico"
"411911401",11,"3.medio"
"411911701",11,"5.muy_rico"
"412000601",13,"3.medio"
"412002601",71,"3.medio"
"412002801",13,"3.medio"
"412003801",13,"3.medio"
"412006301",13,"3.medio"
"412008601",13,"1.muy_pobre"
"412011101",13,"2.pobre"
"412013801",13,"2.pobre"
"412018501",13,"2.pobre"
"412100201",61,"2.pobre"
"412100202",61,"1.muy_pobre"
"412101101",61,"2.pobre"
"412103801",61,"2.pobre"
"412103901",61,"5.muy_rico"
"412104701",61,"2.pobre"
"412105901",61,"2.pobre"
"412106401",61,"2.pobre"
"412107201",61,"2.pobre"
"412107301",61,"1.muy_pobre"
"412200201",13,"2.pobre"
"412202601",13,"2.pobre"
"412203901",13,"2.pobre"
"412204801",13,"2.pobre"
"412205701",13,"3.medio"
"412207301",13,"4.rico"
"412208201",13,"3.medio"
"412208401",11,"2.pobre"
"412210201",13,"2.pobre"
"412300901",61,"2.pobre"
"412301601",61,"2.pobre"
"412302101",61,"2.pobre"
"412302301",61,"2.pobre"
"412303801",61,"2.pobre"
"412304501",61,"3.medio"
"412306101",11,"3.medio"
"412307201",11,"2.pobre"
"412307501",61,"2.pobre"
"412401501",11,"5.muy_rico"
"412407901",11,"5.muy_rico"
"412409001",11,"5.muy_rico"
"412409301",11,"4.rico"
"412409701",71,"5.muy_rico"
"412412901",11,"5.muy_rico"
"412417601",11,"4.rico"
"412418701",11,"5.muy_rico"
"412420201",11,"5.muy_rico"
"412500101",11,"2.pobre"
"412500601",11,"4.rico"
"412500901",11,"3.medio"
"412504401",11,"2.pobre"
"412511501",71,"3.medio"
"412513401",11,"4.rico"
"412513601",11,"2.pobre"
"412514001",11,"4.rico"
"412516701",11,"4.rico"
"412600501",11,"4.rico"
"412603601",11,"5.muy_rico"
"412603801",11,"5.muy_rico"
"412605801",11,"4.rico"
"412607201",12,"3.medio"
"412609901",11,"5.muy_rico"
"412610001",11,"4.rico"
"412612401",11,"5.muy_rico"
"412614201",11,"4.rico"
"412700101",11,"4.rico"
"412700901",11,"4.rico"
"412703001",11,"3.medio"
"412704101",11,"3.medio"
"412705301",11,"5.muy_rico"
"412705601",11,"4.rico"
"412707201",11,"5.muy_rico"
"412709701",96,"2.pobre"
"412712701",11,"4.rico"
"412802001",11,"4.rico"
"412802201",11,"2.pobre"
"412805601",11,"3.medio"
"412805701",11,"3.medio"
"412806001",11,"4.rico"
"412807801",11,"5.muy_rico"
"412808401",11,"2.pobre"
"412809001",11,"4.rico"
"412809101",11,"5.muy_rico"
"412904101",11,"5.muy_rico"
"412905301",11,"4.rico"
"412907501",71,"4.rico"
"412908401",11,"4.rico"
"412908402",11,"4.rico"
"412908601",11,"3.medio"
"412909301",71,"3.medio"
"412912001",11,"4.rico"
"412913701",11,"4.rico"
"412915001",71,"5.muy_rico"
"413001601",11,"5.muy_rico"
"413002101",11,"5.muy_rico"
"413002201",71,"5.muy_rico"
"413002301",11,"5.muy_rico"
"413005101",11,"5.muy_rico"
"413007001",11,"4.rico"
"413007901",71,"5.muy_rico"
"413011701",11,"5.muy_rico"
"413012201",11,"4.rico"
"413013201",11,"5.muy_rico"
"413102001",11,"2.pobre"
"413102501",11,"2.pobre"
"413103601",11,"2.pobre"
"413104501",11,"4.rico"
"413104901",11,"2.pobre"
"413105001",11,"2.pobre"
"413106801",11,"4.rico"
"413107901",11,"3.medio"
"413110001",11,"4.rico"
"413110201",96,"1.muy_pobre"
"413200901",21,"2.pobre"
"413201001",12,"2.pobre"
"413207901",11,"3.medio"
"413208901",11,"3.medio"
"413213101",11,"3.medio"
"413214001",11,"2.pobre"
"413214201",11,"5.muy_rico"
"413215801",11,"4.rico"
"413217201",11,"4.rico"
"413217202",12,"3.medio"
"413219801",11,"4.rico"
"413300401",11,"4.rico"
"413302801",71,"4.rico"
"413303601",11,"5.muy_rico"
"413307301",71,"5.muy_rico"
"413308101",11,"5.muy_rico"
"413311701",11,"5.muy_rico"
"413312001",11,"5.muy_rico"
"413314101",96,"3.medio"
"413314701",71,"4.rico"
"413401801",71,"3.medio"
"413402701",12,"3.medio"
"413403401",11,"4.rico"
"413403801",11,"3.medio"
"413404201",11,"5.muy_rico"
"413405001",11,"5.muy_rico"
"413405201",11,"4.rico"
"413406401",12,"2.pobre"
"413406501",11,"2.pobre"
"413407701",11,"2.pobre"
"413500601",11,"4.rico"
"413500901",11,"5.muy_rico"
"413501601",11,"3.medio"
"413501701",11,"3.medio"
"413502701",11,"4.rico"
"413505101",11,"4.rico"
"413505701",11,"4.rico"
"413506701",11,"4.rico"
"413512201",11,"5.muy_rico"
"413601601",11,"2.pobre"
"413602101",11,"4.rico"
"413604001",11,"2.pobre"
"413604901",11,"3.medio"
"413605001",11,"3.medio"
"413606501",71,"5.muy_rico"
"413611901",11,"4.rico"
"413613701",11,"5.muy_rico"
"413614301",11,"4.rico"
"413614801",11,"5.muy_rico"
"413700301",11,"3.medio"
"413700701",11,"2.pobre"
"413701101",11,"3.medio"
"413701301",11,"1.muy_pobre"
"413701401",11,"4.rico"
"413702601",11,"4.rico"
"413703001",61,"2.pobre"
"413703201",61,"1.muy_pobre"
"413704101",11,"3.medio"
"413704301",11,"3.medio"
"413800301",11,"2.pobre"
"413800401",11,"2.pobre"
"413800501",61,"2.pobre"
"413800601",11,"3.medio"
"413800701",11,"3.medio"
"413800801",11,"2.pobre"
"413801001",11,"1.muy_pobre"
"413802301",11,"3.medio"
"413802701",11,"3.medio"
"413803901",11,"3.medio"
"413900201",61,"3.medio"
"413900301",11,"2.pobre"
"413902101",61,"1.muy_pobre"
"413904201",11,"2.pobre"
"413904701",61,"2.pobre"
"413906801",71,"4.rico"
"413907001",71,"3.medio"
"413907801",11,"3.medio"
"413908801",61,"2.pobre"
"413909401",71,"3.medio"
"414000701",41,"1.muy_pobre"
"414000801",41,"1.muy_pobre"
"414000901",41,"1.muy_pobre"
"414001001",41,"1.muy_pobre"
"414002301",11,"1.muy_pobre"
"414002401",41,"1.muy_pobre"
"414002501",11,"1.muy_pobre"
"414002601",41,"1.muy_pobre"
"414002701",11,"1.muy_pobre"
"414007301",12,"2.pobre"
"414007401",11,"2.pobre"
"414007501",41,"2.pobre"
"414007601",11,"3.medio"
"414007701",41,"2.pobre"
"414101101",11,"4.rico"
"414101201",96,"3.medio"
"414101301",96,"3.medio"
"414101401",96,"2.pobre"
"414102201",96,"2.pobre"
"414102301",96,"1.muy_pobre"
"414102401",71,"3.medio"
"414102501",96,"2.pobre"
"414102601",96,"3.medio"
"414103001",96,"2.pobre"
"414105301",11,"4.rico"
"414105401",11,"4.rico"
"414105402",11,"3.medio"
"414105501",11,"3.medio"
"414105601",21,"3.medio"
"414105701",21,"3.medio"
"414200301",11,"2.pobre"
"414200701",11,"3.medio"
"414201101",11,"2.pobre"
"414201801",11,"3.medio"
"414201901",11,"4.rico"
"414202101",11,"3.medio"
"414203201",11,"4.rico"
"414203401",11,"2.pobre"
"414204401",11,"2.pobre"
"414206001",11,"4.rico"
"414207001",11,"2.pobre"
"414207301",11,"3.medio"
"414208201",11,"4.rico"
"414208301",11,"2.pobre"
"414208501",11,"1.muy_pobre"
"414302101",11,"4.rico"
"414302201",22,"2.pobre"
"414302401",11,"3.medio"
"414302501",21,"2.pobre"
"414302801",11,"4.rico"
"414312101",11,"2.pobre"
"414312201",11,"3.medio"
"414312301",21,"2.pobre"
"414312501",11,"3.medio"
"414312601",11,"3.medio"
"414316501",11,"4.rico"
"414316601",11,"3.medio"
"414316701",11,"3.medio"
"414316702",21,"2.pobre"
"414316703",11,"2.pobre"
"414316704",11,"2.pobre"
"414316801",11,"3.medio"
"414316901",11,"4.rico"
"414401101",71,"3.medio"
"414401201",71,"3.medio"
"414401501",71,"3.medio"
"414402601",71,"3.medio"
"414403301",71,"3.medio"
"414406201",11,"3.medio"
"414406901",71,"2.pobre"
"414407601",11,"3.medio"
"414408501",71,"4.rico"
"414501901",71,"2.pobre"
"414502701",71,"3.medio"
"414503201",71,"2.pobre"
"414505101",71,"3.medio"
"414506601",71,"3.medio"
"414508101",11,"3.medio"
"414508601",71,"3.medio"
"414508801",11,"1.muy_pobre"
"414510101",11,"3.medio"
"414512701",11,"1.muy_pobre"
"414605401",71,"4.rico"
"414605501",71,"4.rico"
"414606901",71,"4.rico"
"414613801",71,"3.medio"
"414613802",11,"2.pobre"
"414613803",71,"2.pobre"
"414614101",71,"3.medio"
"414615401",71,"3.medio"
"414615701",71,"3.medio"
"414616201",11,"3.medio"
"414700801",71,"3.medio"
"414701801",11,"4.rico"
"414702501",11,"2.pobre"
"414703101",11,"5.muy_rico"
"414705101",71,"3.medio"
"414708501",11,"2.pobre"
"414709801",71,"5.muy_rico"
"414710801",71,"3.medio"
"414800101",11,"1.muy_pobre"
"414800801",71,"2.pobre"
"414801601",11,"2.pobre"
"414807801",71,"4.rico"
"414809601",11,"1.muy_pobre"
"414811201",11,"1.muy_pobre"
"414814401",71,"1.muy_pobre"
"414814402",11,"1.muy_pobre"
"414816801",11,"3.medio"
"414818901",71,"2.pobre"
"414900801",11,"2.pobre"
"414900802",71,"3.medio"
"414903801",71,"3.medio"
"414905201",11,"4.rico"
"414908101",71,"4.rico"
"414909401",71,"4.rico"
"414909901",71,"4.rico"
"414909903",71,"4.rico"
"414913801",71,"4.rico"
"414914301",71,"5.muy_rico"
"414915201",71,"3.medio"
"414915202",71,"4.rico"
"414915203",71,"2.pobre"
"414916001",71,"3.medio"
"415003201",71,"4.rico"
"415005901",11,"4.rico"
"415011601",11,"2.pobre"
"415011701",11,"3.medio"
"415012601",71,"3.medio"
"415015101",71,"4.rico"
"415015201",11,"3.medio"
"415016601",71,"4.rico"
"415016801",71,"2.pobre"
"415102501",71,"3.medio"
"415102901",21,"1.muy_pobre"
"415104301",71,"3.medio"
"415104501",71,"3.medio"
"415107601",71,"3.medio"
"415110901",71,"1.muy_pobre"
"415114701",71,"2.pobre"
"415126401",71,"2.pobre"
"415127001",71,"1.muy_pobre"
"415201001",11,"2.pobre"
"415201002",11,"2.pobre"
"415203101",71,"3.medio"
"415203601",71,"3.medio"
"415204001",71,"4.rico"
"415204801",13,"1.muy_pobre"
"415206301",22,"1.muy_pobre"
"415207401",71,"3.medio"
"415209001",71,"3.medio"
"415209601",71,"3.medio"
"415211201",21,"2.pobre"
"415302901",71,"1.muy_pobre"
"415305601",71,"1.muy_pobre"
"415311501",71,"2.pobre"
"415312001",71,"2.pobre"
"415312101",71,"5.muy_rico"
"415314001",71,"4.rico"
"415316101",71,"2.pobre"
"415319501",71,"2.pobre"
"415319801",71,"2.pobre"
"415320101",71,"3.medio"
"415401101",11,"1.muy_pobre"
"415401201",11,"1.muy_pobre"
"415402001",11,"1.muy_pobre"
"415404101",11,"1.muy_pobre"
"415405301",11,"3.medio"
"415406501",71,"4.rico"
"415406701",11,"1.muy_pobre"
"415407701",11,"1.muy_pobre"
"415408901",11,"1.muy_pobre"
"415409101",11,"1.muy_pobre"
"415502801",71,"2.pobre"
"415503201",11,"1.muy_pobre"
"415503401",11,"2.pobre"
"415503501",11,"2.pobre"
"415504501",11,"3.medio"
"415506701",71,"3.medio"
"415507501",71,"2.pobre"
"415507701",11,"1.muy_pobre"
"415508401",71,"3.medio"
"415600101",43,"1.muy_pobre"
"415600601",43,"1.muy_pobre"
"415601201",43,"1.muy_pobre"
"415601601",43,"2.pobre"
"415602801",43,"1.muy_pobre"
"415603901",43,"1.muy_pobre"
"415604501",43,"1.muy_pobre"
"415604801",43,"1.muy_pobre"
"415605401",43,"1.muy_pobre"
"415605501",43,"1.muy_pobre"
"415700501",21,"1.muy_pobre"
"415700701",22,"1.muy_pobre"
"415700901",22,"1.muy_pobre"
"415701001",21,"1.muy_pobre"
"415706001",96,"1.muy_pobre"
"415706101",21,"1.muy_pobre"
"415706201",22,"1.muy_pobre"
"415706401",13,"1.muy_pobre"
"415706601",22,"1.muy_pobre"
"415711701",21,"1.muy_pobre"
"415711801",21,"1.muy_pobre"
"415711901",21,"1.muy_pobre"
"415712001",21,"1.muy_pobre"
"415712301",43,"1.muy_pobre"
"415801101",51,"1.muy_pobre"
"415801201",43,"1.muy_pobre"
"415801301",43,"1.muy_pobre"
"415801401",43,"1.muy_pobre"
"415801501",43,"1.muy_pobre"
"415806501",13,"1.muy_pobre"
"415806601",13,"1.muy_pobre"
"415806701",13,"1.muy_pobre"
"415806901",13,"1.muy_pobre"
"415807201",13,"1.muy_pobre"
"415808901",13,"1.muy_pobre"
"415809001",13,"1.muy_pobre"
"415809101",13,"1.muy_pobre"
"415809201",13,"1.muy_pobre"
"415809301",13,"1.muy_pobre"
"415908101",51,"1.muy_pobre"
"415908201",51,"1.muy_pobre"
"415908301",51,"1.muy_pobre"
"415908401",51,"1.muy_pobre"
"415908601",43,"1.muy_pobre"
"415914001",43,"1.muy_pobre"
"415914101",43,"1.muy_pobre"
"415914201",43,"1.muy_pobre"
"415914301",43,"1.muy_pobre"
"415914401",43,"1.muy_pobre"
"415916601",51,"1.muy_pobre"
"415916701",51,"1.muy_pobre"
"415916801",51,"1.muy_pobre"
"415917001",51,"1.muy_pobre"
"416010601",11,"1.muy_pobre"
"416010701",11,"1.muy_pobre"
"416010801",11,"1.muy_pobre"
"416010901",43,"1.muy_pobre"
"416014201",51,"1.muy_pobre"
"416014301",51,"1.muy_pobre"
"416014401",43,"1.muy_pobre"
"416014501",51,"1.muy_pobre"
"416014601",43,"1.muy_pobre"
"416020101",43,"1.muy_pobre"
"416020301",21,"1.muy_pobre"
"416020601",21,"1.muy_pobre"
"416102101",71,"1.muy_pobre"
"416102201",71,"1.muy_pobre"
"416102301",71,"1.muy_pobre"
"416102401",71,"1.muy_pobre"
"416103101",71,"1.muy_pobre"
"416112601",71,"1.muy_pobre"
"416112701",51,"1.muy_pobre"
"416112801",71,"1.muy_pobre"
"416112901",51,"1.muy_pobre"
"416113001",51,"1.muy_pobre"
"416119101",51,"1.muy_pobre"
"416119201",51,"1.muy_pobre"
"416119401",51,"1.muy_pobre"
"416119501",51,"1.muy_pobre"
"416201501",43,"1.muy_pobre"
"416201601",43,"1.muy_pobre"
"416201701",43,"1.muy_pobre"
"416201801",43,"1.muy_pobre"
"416201901",43,"1.muy_pobre"
"416202001",22,"1.muy_pobre"
"416202101",43,"1.muy_pobre"
"416202701",22,"1.muy_pobre"
"416202801",21,"1.muy_pobre"
"416203101",43,"1.muy_pobre"
"416203301",43,"1.muy_pobre"
"416203401",43,"1.muy_pobre"
"416203501",21,"1.muy_pobre"
"416204301",22,"1.muy_pobre"
"416204501",22,"1.muy_pobre"
"416301301",11,"3.medio"
"416301501",11,"2.pobre"
"416301801",11,"2.pobre"
"416302901",11,"3.medio"
"416306101",11,"2.pobre"
"416306901",11,"3.medio"
"416307801",11,"3.medio"
"416308201",71,"2.pobre"
"416308301",71,"2.pobre"
"416400901",12,"3.medio"
"416401201",11,"3.medio"
"416401501",71,"2.pobre"
"416402501",11,"2.pobre"
"416405701",12,"2.pobre"
"416405801",11,"3.medio"
"416406101",71,"1.muy_pobre"
"416406801",71,"2.pobre"
"416411101",71,"2.pobre"
"416500401",71,"2.pobre"
"416503101",11,"2.pobre"
"416503201",71,"3.medio"
"416503301",11,"3.medio"
"416503401",71,"3.medio"
"416504001",71,"2.pobre"
"416504101",71,"3.medio"
"416504501",11,"2.pobre"
"416600101",11,"2.pobre"
"416602901",11,"5.muy_rico"
"416603001",11,"3.medio"
"416603401",11,"3.medio"
"416604101",11,"3.medio"
"416604601",11,"3.medio"
"416605301",11,"4.rico"
"416605901",11,"4.rico"
"416608601",11,"4.rico"
"416701001",11,"4.rico"
"416701201",11,"2.pobre"
"416701301",71,"2.pobre"
"416704601",71,"2.pobre"
"416705501",12,"1.muy_pobre"
"416706101",96,"1.muy_pobre"
"416706901",71,"2.pobre"
"416708601",71,"3.medio"
"416708901",12,"2.pobre"
"416709501",71,"2.pobre"
"416802701",21,"2.pobre"
"416803301",71,"3.medio"
"416804201",11,"4.rico"
"416807001",71,"2.pobre"
"416808601",71,"4.rico"
"416808901",71,"2.pobre"
"416809001",71,"2.pobre"
"416810301",71,"4.rico"
"416812501",71,"2.pobre"
"416813501",11,"3.medio"
"416901401",11,"2.pobre"
"416903001",71,"2.pobre"
"416904201",71,"1.muy_pobre"
"416904901",71,"2.pobre"
"416907301",11,"3.medio"
"416908001",11,"3.medio"
"416909301",12,"2.pobre"
"416910901",11,"2.pobre"
"416912001",71,"3.medio"
"417000101",71,"4.rico"
"417000501",71,"5.muy_rico"
"417000701",71,"3.medio"
"417000702",11,"2.pobre"
"417001101",12,"1.muy_pobre"
"417003201",71,"2.pobre"
"417004101",11,"2.pobre"
"417006201",11,"4.rico"
"417007001",11,"2.pobre"
"417007201",71,"3.medio"
"417009201",71,"2.pobre"
"417101901",11,"2.pobre"
"417103301",11,"2.pobre"
"417104301",11,"2.pobre"
"417106501",11,"2.pobre"
"417107201",11,"4.rico"
"417108701",71,"3.medio"
"417109401",11,"3.medio"
"417110801",71,"2.pobre"
"417111301",11,"3.medio"
"417200401",71,"2.pobre"
"417200601",11,"1.muy_pobre"
"417200701",71,"2.pobre"
"417201901",71,"3.medio"
"417203001",12,"2.pobre"
"417203601",71,"2.pobre"
"417205001",71,"4.rico"
"417206201",71,"3.medio"
"417207401",71,"4.rico"
"417208501",12,"2.pobre"
"417301701",96,"1.muy_pobre"
"417302401",11,"2.pobre"
"417304101",11,"2.pobre"
"417305201",11,"2.pobre"
"417306401",11,"4.rico"
"417306801",11,"2.pobre"
"417308701",11,"2.pobre"
"417401701",71,"2.pobre"
"417402401",71,"3.medio"
"417402501",71,"3.medio"
"417404601",11,"2.pobre"
"417405301",11,"2.pobre"
"417405901",71,"4.rico"
"417408201",71,"2.pobre"
"417408701",11,"3.medio"
"417410201",11,"2.pobre"
"417500501",12,"3.medio"
"417502101",11,"2.pobre"
"417502401",41,"2.pobre"
"417503101",11,"2.pobre"
"417503701",11,"1.muy_pobre"
"417504301",12,"1.muy_pobre"
"417507501",12,"1.muy_pobre"
"417508501",11,"3.medio"
"417601101",71,"4.rico"
"417601601",11,"3.medio"
"417602701",71,"4.rico"
"417602901",71,"2.pobre"
"417604001",71,"2.pobre"
"417604301",71,"3.medio"
"417604901",71,"2.pobre"
"417605601",71,"3.medio"
"417606501",12,"2.pobre"
"417609001",11,"2.pobre"
"417700201",12,"1.muy_pobre"
"417702801",11,"1.muy_pobre"
"417703201",21,"2.pobre"
"417704701",11,"2.pobre"
"417706701",12,"1.muy_pobre"
"417707201",11,"1.muy_pobre"
"417707901",12,"2.pobre"
"417708001",11,"1.muy_pobre"
"417708201",12,"2.pobre"
"417708301",11,"2.pobre"
"417804701",71,"2.pobre"
"417804801",61,"2.pobre"
"417804901",61,"1.muy_pobre"
"417805001",71,"2.pobre"
"417805101",11,"2.pobre"
"417805701",71,"2.pobre"
"417805801",11,"2.pobre"
"417805901",61,"1.muy_pobre"
"417806001",61,"2.pobre"
"417806101",71,"2.pobre"
"417812501",11,"3.medio"
"417812701",11,"1.muy_pobre"
"417812801",11,"1.muy_pobre"
"417812901",11,"1.muy_pobre"
"417813101",11,"2.pobre"
"417900401",11,"2.pobre"
"417900501",11,"2.pobre"
"417901201",11,"1.muy_pobre"
"417901301",21,"1.muy_pobre"
"417903301",11,"2.pobre"
"417904201",71,"2.pobre"
"417904701",71,"2.pobre"
"417905501",11,"1.muy_pobre"
"417905601",11,"1.muy_pobre"
"417905901",11,"2.pobre"
"417906401",21,"1.muy_pobre"
"417907801",71,"2.pobre"
"417909001",11,"2.pobre"
"417909801",11,"1.muy_pobre"
"418000401",71,"2.pobre"
"418001301",11,"2.pobre"
"418001701",11,"2.pobre"
"418002101",71,"3.medio"
"418002601",71,"4.rico"
"418002701",71,"3.medio"
"418003001",96,"2.pobre"
"418004901",71,"2.pobre"
"418005401",12,"2.pobre"
"418005601",71,"3.medio"
"418005701",71,"2.pobre"
"418005901",71,"2.pobre"
"418006401",12,"2.pobre"
"418006501",71,"2.pobre"
"418100801",71,"3.medio"
"418100901",71,"2.pobre"
"418101001",71,"2.pobre"
"418101801",71,"2.pobre"
"418104201",71,"2.pobre"
"418104301",21,"3.medio"
"418104501",71,"2.pobre"
"418104601",11,"2.pobre"
"418105701",71,"2.pobre"
"418106401",11,"2.pobre"
"418107201",71,"2.pobre"
"418107301",71,"2.pobre"
"418109701",71,"2.pobre"
"418110401",21,"2.pobre"
"418111001",71,"1.muy_pobre"
"418201901",11,"4.rico"
"418203101",71,"4.rico"
"418204801",11,"3.medio"
"418205801",11,"3.medio"
"418206201",11,"4.rico"
"418207501",11,"3.medio"
"418208401",11,"5.muy_rico"
"418211201",11,"5.muy_rico"
"418212001",11,"4.rico"
"418302301",71,"5.muy_rico"
"418304301",11,"4.rico"
"418304501",11,"4.rico"
"418304601",11,"4.rico"
"418304901",11,"2.pobre"
"418306301",11,"4.rico"
"418307101",11,"4.rico"
"418308001",11,"3.medio"
