"cuestionario_individual_id","cuestionario_hogar_id","estado_entrevista","region","tipo_de_residencia"
"236812901  3","236812901",1,"La Libertad","rural"
"236813001  3","236813001",1,"La Libertad","rural"
"237101201  2","237101201",1,"La Libertad","rural"
"237101401  2","237101401",1,"La Libertad","rural"
"237101401  3","237101401",1,"La Libertad","rural"
"237101401  4","237101401",1,"La Libertad","rural"
"237101501  2","237101501",1,"La Libertad","rural"
"237101801  3","237101801",1,"La Libertad","rural"
"237102201  2","237102201",1,"La Libertad","rural"
"237102501  1","237102501",1,"La Libertad","rural"
"237103101  2","237103101",1,"La Libertad","rural"
"237103401  1","237103401",1,"La Libertad","rural"
"237103501  2","237103501",1,"La Libertad","rural"
"237103601  3","237103601",1,"La Libertad","rural"
"237306101  3","237306101",1,"La Libertad","rural"
"237306201  3","237306201",1,"La Libertad","rural"
"237306201  6","237306201",1,"La Libertad","rural"
"237306301  2","237306301",1,"La Libertad","rural"
"237306301  4","237306301",1,"La Libertad","rural"
"237306501  2","237306501",1,"La Libertad","rural"
"237306501  3","237306501",1,"La Libertad","rural"
"237306801  2","237306801",1,"La Libertad","rural"
"237306801  4","237306801",1,"La Libertad","rural"
"237306901  2","237306901",1,"La Libertad","rural"
"237306901  3","237306901",1,"La Libertad","rural"
"237306901  4","237306901",1,"La Libertad","rural"
"237307001  3","237307001",1,"La Libertad","rural"
"237307001  5","237307001",1,"La Libertad","rural"
"237311201  2","237311201",1,"La Libertad","rural"
"237311301  2","237311301",1,"La Libertad","rural"
"237311501  2","237311501",1,"La Libertad","rural"
"237311601  3","237311601",1,"La Libertad","rural"
"237311601  4","237311601",1,"La Libertad","rural"
"237311601  9","237311601",1,"La Libertad","rural"
"237311601 13","237311601",1,"La Libertad","rural"
"237400101  3","237400101",1,"La Libertad","rural"
"237400801  2","237400801",1,"La Libertad","rural"
"237400901  3","237400901",1,"La Libertad","rural"
"237400901  4","237400901",1,"La Libertad","rural"
"237401001  2","237401001",1,"La Libertad","rural"
"237401001  4","237401001",1,"La Libertad","rural"
"237401101  2","237401101",1,"La Libertad","rural"
"237401101  3","237401101",1,"La Libertad","rural"
"237401701  1","237401701",1,"La Libertad","rural"
"237401801  5","237401801",1,"La Libertad","rural"
"237402101  2","237402101",1,"La Libertad","rural"
"237402201  2","237402201",1,"La Libertad","rural"
"237404401  5","237404401",1,"La Libertad","rural"
"237404501  2","237404501",1,"La Libertad","rural"
"237404701  2","237404701",1,"La Libertad","rural"
"237404701  5","237404701",1,"La Libertad","rural"
"237404701  9","237404701",1,"La Libertad","rural"
"237404801  2","237404801",1,"La Libertad","rural"
"237502501  1","237502501",1,"La Libertad","rural"
"237502501  2","237502501",1,"La Libertad","rural"
"237502601  3","237502601",1,"La Libertad","rural"
"237502801  4","237502801",1,"La Libertad","rural"
"237506801  2","237506801",1,"La Libertad","rural"
"237506901  2","237506901",1,"La Libertad","rural"
"237507001  2","237507001",1,"La Libertad","rural"
"237507101  2","237507101",1,"La Libertad","rural"
"237507101  5","237507101",1,"La Libertad","rural"
"237510101  2","237510101",1,"La Libertad","rural"
"237510501  7","237510501",1,"La Libertad","rural"
"237510801  2","237510801",1,"La Libertad","rural"
"237701801  2","237701801",1,"Lambayeque","urbano"
"237701801  5","237701801",1,"Lambayeque","urbano"
"237704101  2","237704101",1,"Lambayeque","urbano"
"237704901  3","237704901",1,"Lambayeque","urbano"
"237704901  4","237704901",1,"Lambayeque","urbano"
"237712301  2","237712301",1,"Lambayeque","urbano"
"237712301  3","237712301",1,"Lambayeque","urbano"
"237712301  4","237712301",1,"Lambayeque","urbano"
"237712401  2","237712401",1,"Lambayeque","urbano"
"237902001  2","237902001",1,"Lambayeque","urbano"
"237902301  2","237902301",1,"Lambayeque","urbano"
"237902301  6","237902301",1,"Lambayeque","urbano"
"237903901  2","237903901",1,"Lambayeque","urbano"
"237906201  2","237906201",1,"Lambayeque","urbano"
"237906901  2","237906901",1,"Lambayeque","urbano"
"237907201  3","237907201",1,"Lambayeque","urbano"
"237912601  2","237912601",1,"Lambayeque","urbano"
"237916701  2","237916701",1,"Lambayeque","urbano"
"237916701  3","237916701",1,"Lambayeque","urbano"
"238001501  1","238001501",1,"Lambayeque","urbano"
"238002201  2","238002201",1,"Lambayeque","urbano"
"238006101  2","238006101",1,"Lambayeque","urbano"
"238006601  4","238006601",1,"Lambayeque","urbano"
"238010301  2","238010301",1,"Lambayeque","urbano"
"238012102  2","238012102",1,"Lambayeque","urbano"
"238012102  4","238012102",1,"Lambayeque","urbano"
"238202602  2","238202602",1,"Lambayeque","urbano"
"238203001  2","238203001",1,"Lambayeque","urbano"
"238211501  2","238211501",1,"Lambayeque","urbano"
"238211501  4","238211501",1,"Lambayeque","urbano"
"238211901  2","238211901",1,"Lambayeque","urbano"
"238215001  2","238215001",1,"Lambayeque","urbano"
"238215001  7","238215001",1,"Lambayeque","urbano"
"238215001  8","238215001",1,"Lambayeque","urbano"
"238217401  2","238217401",1,"Lambayeque","urbano"
"238217401  4","238217401",1,"Lambayeque","urbano"
"238217401  5","238217401",1,"Lambayeque","urbano"
"238217401  6","238217401",1,"Lambayeque","urbano"
"238218001  2","238218001",1,"Lambayeque","urbano"
"238218001  4","238218001",1,"Lambayeque","urbano"
"238218002  2","238218002",1,"Lambayeque","urbano"
"238304401  2","238304401",1,"Lambayeque","urbano"
"238308701  5","238308701",1,"Lambayeque","urbano"
"238308701  6","238308701",1,"Lambayeque","urbano"
"238310601  2","238310601",1,"Lambayeque","urbano"
"238313501  2","238313501",1,"Lambayeque","urbano"
"238315301  2","238315301",1,"Lambayeque","urbano"
"238322302  3","238322302",1,"Lambayeque","urbano"
"238334801  4","238334801",1,"Lambayeque","urbano"
"238401301  3","238401301",1,"Lambayeque","urbano"
"238403101  3","238403101",1,"Lambayeque","urbano"
"238404501  3","238404501",1,"Lambayeque","urbano"
"238404501  5","238404501",1,"Lambayeque","urbano"
"238405701  2","238405701",1,"Lambayeque","urbano"
"238408001  3","238408001",1,"Lambayeque","urbano"
"238408001  4","238408001",1,"Lambayeque","urbano"
"238408701  2","238408701",1,"Lambayeque","urbano"
"238501001  3","238501001",1,"Lambayeque","urbano"
"238501301  2","238501301",1,"Lambayeque","urbano"
"238501301  3","238501301",1,"Lambayeque","urbano"
"238503701  2","238503701",1,"Lambayeque","urbano"
"238508101  4","238508101",1,"Lambayeque","urbano"
"238508201  1","238508201",1,"Lambayeque","urbano"
"238509401  2","238509401",1,"Lambayeque","urbano"
"238509402  2","238509402",1,"Lambayeque","urbano"
"238511701  2","238511701",1,"Lambayeque","urbano"
"238602201  2","238602201",1,"Lambayeque","urbano"
"238603501  1","238603501",1,"Lambayeque","urbano"
"238603501  2","238603501",1,"Lambayeque","urbano"
"238604801  2","238604801",1,"Lambayeque","urbano"
"238606401  3","238606401",1,"Lambayeque","urbano"
"238607501  2","238607501",1,"Lambayeque","urbano"
"238607501  7","238607501",1,"Lambayeque","urbano"
"238612001  4","238612001",1,"Lambayeque","urbano"
"238615301  1","238615301",1,"Lambayeque","urbano"
"238616301  1","238616301",1,"Lambayeque","urbano"
"238623501  1","238623501",1,"Lambayeque","urbano"
"238623501  2","238623501",1,"Lambayeque","urbano"
"238623501  3","238623501",1,"Lambayeque","urbano"
"238623501  4","238623501",1,"Lambayeque","urbano"
"238702001  4","238702001",1,"Lambayeque","urbano"
"238707601  3","238707601",1,"Lambayeque","urbano"
"238901001  4","238901001",1,"Lambayeque","urbano"
"238906901  1","238906901",1,"Lambayeque","urbano"
"238916201  2","238916201",1,"Lambayeque","urbano"
"238916301  3","238916301",1,"Lambayeque","urbano"
"238916801  2","238916801",1,"Lambayeque","urbano"
"239003201  2","239003201",1,"Lambayeque","urbano"
"239004501  2","239004501",1,"Lambayeque","urbano"
"239004501  3","239004501",1,"Lambayeque","urbano"
"239005301  1","239005301",1,"Lambayeque","urbano"
"239005301  3","239005301",1,"Lambayeque","urbano"
"239005301  4","239005301",1,"Lambayeque","urbano"
"239006501  2","239006501",1,"Lambayeque","urbano"
"239009601  2","239009601",1,"Lambayeque","urbano"
"239010501  2","239010501",1,"Lambayeque","urbano"
"239010501  6","239010501",1,"Lambayeque","urbano"
"239202801  2","239202801",1,"Lambayeque","urbano"
"239202802  1","239202802",1,"Lambayeque","urbano"
"239206001  2","239206001",1,"Lambayeque","urbano"
"239215201  1","239215201",1,"Lambayeque","urbano"
"239215201  3","239215201",1,"Lambayeque","urbano"
"239215301  1","239215301",1,"Lambayeque","urbano"
"239215301  2","239215301",1,"Lambayeque","urbano"
"239215601  2","239215601",1,"Lambayeque","urbano"
"239217001  2","239217001",1,"Lambayeque","urbano"
"239219701  6","239219701",1,"Lambayeque","urbano"
"239220201  2","239220201",1,"Lambayeque","urbano"
"239220201  4","239220201",1,"Lambayeque","urbano"
"239301202  2","239301202",1,"Lambayeque","urbano"
"239302702  2","239302702",1,"Lambayeque","urbano"
"239302702  5","239302702",1,"Lambayeque","urbano"
"239302703  1","239302703",1,"Lambayeque","urbano"
"239303801  4","239303801",1,"Lambayeque","urbano"
"239303801  5","239303801",1,"Lambayeque","urbano"
"239303801  7","239303801",1,"Lambayeque","urbano"
"239303801  8","239303801",1,"Lambayeque","urbano"
"239303801 10","239303801",1,"Lambayeque","urbano"
"239304001  2","239304001",1,"Lambayeque","urbano"
"239304001  3","239304001",1,"Lambayeque","urbano"
"239304001  5","239304001",1,"Lambayeque","urbano"
"239304501  2","239304501",1,"Lambayeque","urbano"
"239305301  2","239305301",1,"Lambayeque","urbano"
"239310301  2","239310301",1,"Lambayeque","urbano"
"239310301  3","239310301",1,"Lambayeque","urbano"
"239310401  4","239310401",1,"Lambayeque","urbano"
"239310601  2","239310601",1,"Lambayeque","urbano"
"239310601  3","239310601",1,"Lambayeque","urbano"
"239311601  1","239311601",1,"Lambayeque","urbano"
"239311601  2","239311601",1,"Lambayeque","urbano"
"239311601  4","239311601",1,"Lambayeque","urbano"
"239501501  4","239501501",1,"Lambayeque","urbano"
"239501501  6","239501501",1,"Lambayeque","urbano"
"239503401  2","239503401",1,"Lambayeque","urbano"
"239505901  2","239505901",1,"Lambayeque","urbano"
"239505901  5","239505901",1,"Lambayeque","urbano"
"239509001  2","239509001",1,"Lambayeque","urbano"
"239509001  3","239509001",1,"Lambayeque","urbano"
"239517402  2","239517402",1,"Lambayeque","urbano"
"239525801  4","239525801",1,"Lambayeque","urbano"
"239601601  2","239601601",1,"Lambayeque","urbano"
"239607101  3","239607101",1,"Lambayeque","urbano"
"239609601  2","239609601",1,"Lambayeque","urbano"
"239610501  2","239610501",1,"Lambayeque","urbano"
"239612801  2","239612801",1,"Lambayeque","urbano"
"239612801  3","239612801",1,"Lambayeque","urbano"
"239613001  2","239613001",1,"Lambayeque","urbano"
"239800501  2","239800501",1,"Lambayeque","urbano"
"239803001  2","239803001",1,"Lambayeque","urbano"
"239803001  6","239803001",1,"Lambayeque","urbano"
"239803001  8","239803001",1,"Lambayeque","urbano"
"239805801  2","239805801",1,"Lambayeque","urbano"
"239805801  3","239805801",1,"Lambayeque","urbano"
"239807301  1","239807301",1,"Lambayeque","urbano"
"239807301  2","239807301",1,"Lambayeque","urbano"
"239808101  2","239808101",1,"Lambayeque","urbano"
"239808101  6","239808101",1,"Lambayeque","urbano"
"239809401  2","239809401",1,"Lambayeque","urbano"
"239809401  4","239809401",1,"Lambayeque","urbano"
"239810001  2","239810001",1,"Lambayeque","urbano"
"239810001  3","239810001",1,"Lambayeque","urbano"
"239810101  2","239810101",1,"Lambayeque","urbano"
"240100901  2","240100901",1,"Lambayeque","urbano"
"240101101  3","240101101",1,"Lambayeque","urbano"
"240101402  2","240101402",1,"Lambayeque","urbano"
"240102301  1","240102301",1,"Lambayeque","urbano"
"240106001  2","240106001",1,"Lambayeque","urbano"
"240106001  4","240106001",1,"Lambayeque","urbano"
"240109601  3","240109601",1,"Lambayeque","urbano"
"240109601  4","240109601",1,"Lambayeque","urbano"
"240111701  1","240111701",1,"Lambayeque","urbano"
"240111701  5","240111701",1,"Lambayeque","urbano"
"240111701  6","240111701",1,"Lambayeque","urbano"
"240111701  7","240111701",1,"Lambayeque","urbano"
"240115301  2","240115301",1,"Lambayeque","urbano"
"240206001  2","240206001",1,"Lambayeque","urbano"
"240206001  6","240206001",1,"Lambayeque","urbano"
"240206301  2","240206301",1,"Lambayeque","urbano"
"240209201  2","240209201",1,"Lambayeque","urbano"
"240211801  2","240211801",1,"Lambayeque","urbano"
"240215901  3","240215901",1,"Lambayeque","urbano"
"240216101  1","240216101",1,"Lambayeque","urbano"
"240216101  2","240216101",1,"Lambayeque","urbano"
"240216102  2","240216102",1,"Lambayeque","urbano"
"240502301  4","240502301",1,"Lambayeque","urbano"
"240502501  3","240502501",1,"Lambayeque","urbano"
"240506501  2","240506501",1,"Lambayeque","urbano"
"240507701  2","240507701",1,"Lambayeque","urbano"
"240507701  5","240507701",1,"Lambayeque","urbano"
"240514001  2","240514001",1,"Lambayeque","urbano"
"240515801  1","240515801",1,"Lambayeque","urbano"
"240515801  2","240515801",1,"Lambayeque","urbano"
"240517101  2","240517101",1,"Lambayeque","urbano"
"240600301  1","240600301",1,"Lambayeque","urbano"
"240603001  2","240603001",1,"Lambayeque","urbano"
"240606701  2","240606701",1,"Lambayeque","urbano"
"240607201  2","240607201",1,"Lambayeque","urbano"
"240607501  3","240607501",1,"Lambayeque","urbano"
"240608301  2","240608301",1,"Lambayeque","urbano"
"240608301  3","240608301",1,"Lambayeque","urbano"
"240700101  2","240700101",1,"Lambayeque","urbano"
"240705401  2","240705401",1,"Lambayeque","urbano"
"240705401  3","240705401",1,"Lambayeque","urbano"
"240705601  2","240705601",1,"Lambayeque","urbano"
"240705701  3","240705701",1,"Lambayeque","urbano"
"240705701  4","240705701",1,"Lambayeque","urbano"
"240707101  2","240707101",1,"Lambayeque","urbano"
"240707101  4","240707101",1,"Lambayeque","urbano"
"240708601  4","240708601",1,"Lambayeque","urbano"
"240708601  8","240708601",1,"Lambayeque","urbano"
"240903501  1","240903501",1,"Lambayeque","urbano"
"240907201  2","240907201",1,"Lambayeque","urbano"
"240907301  1","240907301",1,"Lambayeque","urbano"
"240908901  2","240908901",1,"Lambayeque","urbano"
"240911001  2","240911001",1,"Lambayeque","urbano"
"240911101  1","240911101",1,"Lambayeque","urbano"
"240911101  2","240911101",1,"Lambayeque","urbano"
"240911901  2","240911901",1,"Lambayeque","urbano"
"241100301  2","241100301",1,"Lambayeque","urbano"
"241101001  2","241101001",1,"Lambayeque","urbano"
"241101001  3","241101001",1,"Lambayeque","urbano"
"241101901  2","241101901",1,"Lambayeque","urbano"
"241101901  4","241101901",1,"Lambayeque","urbano"
"241101901  5","241101901",1,"Lambayeque","urbano"
"241106901  2","241106901",1,"Lambayeque","urbano"
"241109301  2","241109301",1,"Lambayeque","urbano"
"241109501  3","241109501",1,"Lambayeque","urbano"
"241109501  5","241109501",1,"Lambayeque","urbano"
"241110301  1","241110301",1,"Lambayeque","urbano"
"241110301  3","241110301",1,"Lambayeque","urbano"
"241110301  4","241110301",1,"Lambayeque","urbano"
"241110401  2","241110401",1,"Lambayeque","urbano"
"241111001  3","241111001",1,"Lambayeque","urbano"
"241111001  5","241111001",1,"Lambayeque","urbano"
"241111001  7","241111001",1,"Lambayeque","urbano"
"241111002  2","241111002",1,"Lambayeque","urbano"
"241407301  1","241407301",1,"Lambayeque","urbano"
"241408601  2","241408601",1,"Lambayeque","urbano"
"241409701  2","241409701",1,"Lambayeque","urbano"
"241410101  2","241410101",1,"Lambayeque","urbano"
"241411601  2","241411601",1,"Lambayeque","urbano"
"241411801  1","241411801",1,"Lambayeque","urbano"
"241412301  2","241412301",1,"Lambayeque","urbano"
"241412301  3","241412301",1,"Lambayeque","urbano"
"241600202  2","241600202",1,"Lambayeque","urbano"
"241606301  2","241606301",1,"Lambayeque","urbano"
"241606302  1","241606302",1,"Lambayeque","urbano"
"241607201  2","241607201",1,"Lambayeque","urbano"
"241607501  1","241607501",1,"Lambayeque","urbano"
"241607501  2","241607501",1,"Lambayeque","urbano"
"241607501  4","241607501",1,"Lambayeque","urbano"
"241608901  3","241608901",1,"Lambayeque","urbano"
"241609001  5","241609001",1,"Lambayeque","urbano"
"241609001  7","241609001",1,"Lambayeque","urbano"
"241609201  1","241609201",1,"Lambayeque","urbano"
"241613101  2","241613101",1,"Lambayeque","urbano"
"241613101  5","241613101",1,"Lambayeque","urbano"
"241801101  2","241801101",1,"Lambayeque","urbano"
"241804801  2","241804801",1,"Lambayeque","urbano"
"241804901  2","241804901",1,"Lambayeque","urbano"
"241804901  4","241804901",1,"Lambayeque","urbano"
"241804901  6","241804901",1,"Lambayeque","urbano"
"241805801  2","241805801",1,"Lambayeque","urbano"
"241805801  4","241805801",1,"Lambayeque","urbano"
"241806401  3","241806401",1,"Lambayeque","urbano"
"241812201  2","241812201",1,"Lambayeque","urbano"
"241813701  3","241813701",1,"Lambayeque","urbano"
"241813701  5","241813701",1,"Lambayeque","urbano"
"241814701  2","241814701",1,"Lambayeque","urbano"
"241900101  3","241900101",1,"Lambayeque","urbano"
"241900102  1","241900102",1,"Lambayeque","urbano"
"241901301  2","241901301",1,"Lambayeque","urbano"
"241901301  3","241901301",1,"Lambayeque","urbano"
"241904901  7","241904901",1,"Lambayeque","urbano"
"241907701  2","241907701",1,"Lambayeque","urbano"
"241911901  2","241911901",1,"Lambayeque","urbano"
"241913001  2","241913001",1,"Lambayeque","urbano"
"241918301  2","241918301",1,"Lambayeque","urbano"
"242000201  2","242000201",1,"Lambayeque","urbano"
"242000201  7","242000201",1,"Lambayeque","urbano"
"242000201  9","242000201",1,"Lambayeque","urbano"
"242002301  5","242002301",1,"Lambayeque","urbano"
"242002901  2","242002901",1,"Lambayeque","urbano"
"242007001  2","242007001",1,"Lambayeque","urbano"
"242007001  5","242007001",1,"Lambayeque","urbano"
"242013101  2","242013101",1,"Lambayeque","urbano"
"242013101  3","242013101",1,"Lambayeque","urbano"
"242013501  3","242013501",1,"Lambayeque","urbano"
"242102801  1","242102801",1,"Lambayeque","urbano"
"242103201  4","242103201",1,"Lambayeque","urbano"
"242107501  4","242107501",1,"Lambayeque","urbano"
"242109401  3","242109401",1,"Lambayeque","urbano"
"242109501  3","242109501",1,"Lambayeque","urbano"
"242110001  1","242110001",1,"Lambayeque","urbano"
"242110001  3","242110001",1,"Lambayeque","urbano"
"242110001  5","242110001",1,"Lambayeque","urbano"
"242110001  7","242110001",1,"Lambayeque","urbano"
"242110001  9","242110001",1,"Lambayeque","urbano"
"242110901  3","242110901",1,"Lambayeque","urbano"
"242110901  4","242110901",1,"Lambayeque","urbano"
"242111301  2","242111301",1,"Lambayeque","urbano"
"242111301  3","242111301",1,"Lambayeque","urbano"
"242400301  2","242400301",1,"Lambayeque","urbano"
"242400301  4","242400301",1,"Lambayeque","urbano"
"242400301  5","242400301",1,"Lambayeque","urbano"
"242401901  2","242401901",1,"Lambayeque","urbano"
"242401901  3","242401901",1,"Lambayeque","urbano"
"242401901  5","242401901",1,"Lambayeque","urbano"
"242404701  2","242404701",1,"Lambayeque","urbano"
"242404701  3","242404701",1,"Lambayeque","urbano"
"242503401  3","242503401",1,"Lambayeque","urbano"
"242503801  2","242503801",1,"Lambayeque","urbano"
"242506001  5","242506001",1,"Lambayeque","urbano"
"242506001 11","242506001",1,"Lambayeque","urbano"
"242507201  4","242507201",1,"Lambayeque","urbano"
"242507201  5","242507201",1,"Lambayeque","urbano"
"242510101  2","242510101",1,"Lambayeque","urbano"
"242510201  1","242510201",1,"Lambayeque","urbano"
"242511101  2","242511101",1,"Lambayeque","urbano"
"242511701  2","242511701",1,"Lambayeque","urbano"
"242511701  3","242511701",1,"Lambayeque","urbano"
"242604901  2","242604901",1,"Lambayeque","urbano"
"242606701  3","242606701",1,"Lambayeque","urbano"
"242607901  3","242607901",1,"Lambayeque","urbano"
"242607901  6","242607901",1,"Lambayeque","urbano"
"242607902  2","242607902",1,"Lambayeque","urbano"
"242608002  2","242608002",1,"Lambayeque","urbano"
"242608002  6","242608002",1,"Lambayeque","urbano"
"242608003  2","242608003",1,"Lambayeque","urbano"
"242608004  2","242608004",1,"Lambayeque","urbano"
"242608901  1","242608901",1,"Lambayeque","urbano"
"242609201  4","242609201",1,"Lambayeque","urbano"
"242610701  2","242610701",1,"Lambayeque","urbano"
"242614901  4","242614901",1,"Lambayeque","urbano"
"242615501  1","242615501",1,"Lambayeque","urbano"
"242617201  3","242617201",1,"Lambayeque","urbano"
"242704201  2","242704201",1,"Lambayeque","urbano"
"242704201  3","242704201",1,"Lambayeque","urbano"
"242707101  2","242707101",1,"Lambayeque","urbano"
"242707301  2","242707301",1,"Lambayeque","urbano"
"242707301  3","242707301",1,"Lambayeque","urbano"
"242713401  2","242713401",1,"Lambayeque","urbano"
"242713401  3","242713401",1,"Lambayeque","urbano"
"242716201  2","242716201",1,"Lambayeque","urbano"
"242716501  2","242716501",1,"Lambayeque","urbano"
"242716501  4","242716501",1,"Lambayeque","urbano"
"242716501  5","242716501",1,"Lambayeque","urbano"
"242800401  2","242800401",1,"Lambayeque","urbano"
"242801001  1","242801001",1,"Lambayeque","urbano"
"242801001  3","242801001",1,"Lambayeque","urbano"
"242803301  2","242803301",1,"Lambayeque","urbano"
"242806501  3","242806501",1,"Lambayeque","urbano"
"242806501  4","242806501",1,"Lambayeque","urbano"
"242806501  6","242806501",1,"Lambayeque","urbano"
"242806501  9","242806501",1,"Lambayeque","urbano"
"242808201  2","242808201",1,"Lambayeque","urbano"
"242808501  2","242808501",1,"Lambayeque","urbano"
"242808901  2","242808901",1,"Lambayeque","urbano"
"242808901  7","242808901",1,"Lambayeque","urbano"
"242810901  3","242810901",1,"Lambayeque","urbano"
"242810901  4","242810901",1,"Lambayeque","urbano"
"242813301  2","242813301",1,"Lambayeque","urbano"
"242901801  2","242901801",1,"Lambayeque","urbano"
"242902601  3","242902601",1,"Lambayeque","urbano"
"242903102  2","242903102",1,"Lambayeque","urbano"
"242907101  2","242907101",1,"Lambayeque","urbano"
"242909201  2","242909201",1,"Lambayeque","urbano"
"242912301  2","242912301",1,"Lambayeque","urbano"
"242912301  3","242912301",1,"Lambayeque","urbano"
"242913201  1","242913201",1,"Lambayeque","urbano"
"242913201  3","242913201",1,"Lambayeque","urbano"
"242913201  5","242913201",1,"Lambayeque","urbano"
"242913202  2","242913202",1,"Lambayeque","urbano"
"243002101  2","243002101",1,"Lambayeque","rural"
"243002201  2","243002201",1,"Lambayeque","rural"
"243002301  2","243002301",1,"Lambayeque","rural"
"243007901  1","243007901",1,"Lambayeque","rural"
"243008101  2","243008101",1,"Lambayeque","rural"
"243008201  2","243008201",1,"Lambayeque","rural"
"243011401  1","243011401",1,"Lambayeque","rural"
"243011801  2","243011801",1,"Lambayeque","rural"
"243011801  3","243011801",1,"Lambayeque","rural"
"243101201  2","243101201",1,"Lambayeque","rural"
"243101401  2","243101401",1,"Lambayeque","rural"
"243101501  2","243101501",1,"Lambayeque","rural"
"243101601  2","243101601",1,"Lambayeque","rural"
"243102101  1","243102101",1,"Lambayeque","rural"
"243102101  3","243102101",1,"Lambayeque","rural"
"243102101  4","243102101",1,"Lambayeque","rural"
"243107701  1","243107701",1,"Lambayeque","rural"
"243108301  2","243108301",1,"Lambayeque","rural"
"243108401  2","243108401",1,"Lambayeque","rural"
"243108601  2","243108601",1,"Lambayeque","rural"
"243108701  2","243108701",1,"Lambayeque","rural"
"243110601  2","243110601",1,"Lambayeque","rural"
"243110701  5","243110701",1,"Lambayeque","rural"
"243110901  1","243110901",1,"Lambayeque","rural"
"243111101  2","243111101",1,"Lambayeque","rural"
"243304001  2","243304001",1,"Lambayeque","rural"
"243304101  2","243304101",1,"Lambayeque","rural"
"243305001  2","243305001",1,"Lambayeque","rural"
"243305301  3","243305301",1,"Lambayeque","rural"
"243305301  4","243305301",1,"Lambayeque","rural"
"243305501  1","243305501",1,"Lambayeque","rural"
"243305801  1","243305801",1,"Lambayeque","rural"
"243306001  2","243306001",1,"Lambayeque","rural"
"243306101  3","243306101",1,"Lambayeque","rural"
"243306101  4","243306101",1,"Lambayeque","rural"
"243308501  2","243308501",1,"Lambayeque","rural"
"243308601  3","243308601",1,"Lambayeque","rural"
"243309201  2","243309201",1,"Lambayeque","rural"
"243309401  2","243309401",1,"Lambayeque","rural"
"243309701  2","243309701",1,"Lambayeque","rural"
"243504601  3","243504601",1,"Lambayeque","rural"
"243504601  5","243504601",1,"Lambayeque","rural"
"243504801  2","243504801",1,"Lambayeque","rural"
"243504901  2","243504901",1,"Lambayeque","rural"
"243505201  5","243505201",1,"Lambayeque","rural"
"243505201  8","243505201",1,"Lambayeque","rural"
"243506901  2","243506901",1,"Lambayeque","rural"
"243509301  1","243509301",1,"Lambayeque","rural"
"243509301  2","243509301",1,"Lambayeque","rural"
"243509301  4","243509301",1,"Lambayeque","rural"
"243509401  2","243509401",1,"Lambayeque","rural"
"243509401  3","243509401",1,"Lambayeque","rural"
"243509601  2","243509601",1,"Lambayeque","rural"
"243511001  3","243511001",1,"Lambayeque","rural"
"243511101  2","243511101",1,"Lambayeque","rural"
"243511201  2","243511201",1,"Lambayeque","rural"
"243511201  4","243511201",1,"Lambayeque","rural"
"243511201  6","243511201",1,"Lambayeque","rural"
"243511301  2","243511301",1,"Lambayeque","rural"
"243511401  2","243511401",1,"Lambayeque","rural"
"243602101  2","243602101",1,"Lambayeque","rural"
"243602701  1","243602701",1,"Lambayeque","rural"
"243602701  3","243602701",1,"Lambayeque","rural"
"243602701  5","243602701",1,"Lambayeque","rural"
"243602801  2","243602801",1,"Lambayeque","rural"
"243602801  4","243602801",1,"Lambayeque","rural"
"243602901  2","243602901",1,"Lambayeque","rural"
"243603101  2","243603101",1,"Lambayeque","rural"
"243603101  3","243603101",1,"Lambayeque","rural"
"243603801  2","243603801",1,"Lambayeque","rural"
"243603901  2","243603901",1,"Lambayeque","rural"
"243604001  8","243604001",1,"Lambayeque","rural"
"243605201  2","243605201",1,"Lambayeque","rural"
"243605301  2","243605301",1,"Lambayeque","rural"
"243605401  2","243605401",1,"Lambayeque","rural"
"243605501  1","243605501",1,"Lambayeque","rural"
"243605601  2","243605601",1,"Lambayeque","rural"
"243605601  3","243605601",1,"Lambayeque","rural"
"243707001  2","243707001",1,"Lambayeque","rural"
"243707201  2","243707201",1,"Lambayeque","rural"
"243707301  2","243707301",1,"Lambayeque","rural"
"243709601  2","243709601",1,"Lambayeque","rural"
"243709601  5","243709601",1,"Lambayeque","rural"
"243710001  2","243710001",1,"Lambayeque","rural"
"243712201  2","243712201",1,"Lambayeque","rural"
"243712601  2","243712601",1,"Lambayeque","rural"
"243713601  2","243713601",1,"Lambayeque","rural"
"243714301  2","243714301",1,"Lambayeque","rural"
"243714301  3","243714301",1,"Lambayeque","rural"
"243714301  4","243714301",1,"Lambayeque","rural"
"243714501  2","243714501",1,"Lambayeque","rural"
"243714501  4","243714501",1,"Lambayeque","rural"
"243714601  4","243714601",1,"Lambayeque","rural"
"243714701  4","243714701",1,"Lambayeque","rural"
"244000801  2","244000801",1,"Lima","urbano"
"244000901  2","244000901",1,"Lima","urbano"
"244002801  2","244002801",1,"Lima","urbano"
"244003301  2","244003301",1,"Lima","urbano"
"244005501  2","244005501",1,"Lima","urbano"
"244107201  2","244107201",1,"Lima","urbano"
"244111601  2","244111601",1,"Lima","urbano"
"244130101  2","244130101",1,"Lima","urbano"
"244130201  2","244130201",1,"Lima","urbano"
"244201001  4","244201001",1,"Lima","urbano"
"244202201  3","244202201",1,"Lima","urbano"
"244203101  2","244203101",1,"Lima","urbano"
"244203101  3","244203101",1,"Lima","urbano"
"244203101  4","244203101",1,"Lima","urbano"
"244203101  5","244203101",1,"Lima","urbano"
